path,reason
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\cc8a0e16daa609eeffd74b8ecf078ed8\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\cd93a6914c20d53091f85ca2111fce3e\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\cd93a6914c20d53091f85ca2111fce3e\results.bin,PEFormatError: 'The file is empty'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\cda15eb123689d3445a6069ac2c4f8c8\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\cda15eb123689d3445a6069ac2c4f8c8\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\ceb6b85217c5946d419c79f0fac62262\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\ceb6b85217c5946d419c79f0fac62262\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d13431c9f5ec000c068161760a77406c\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d13431c9f5ec000c068161760a77406c\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d1fb592f2c8fe9e4ed022e9ff94fc7c6\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d1fb592f2c8fe9e4ed022e9ff94fc7c6\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d2a4c94ce0b07484fa9d3a70dd600d4d\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d2a4c94ce0b07484fa9d3a70dd600d4d\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d364df0ffe26bdea57ed69a6055a51c6\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d364df0ffe26bdea57ed69a6055a51c6\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d76bc6258d38bd3740ed304bd73a175e\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d76bc6258d38bd3740ed304bd73a175e\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d7a5805d34c86b2908f835639a20dcab\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d7a5805d34c86b2908f835639a20dcab\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d7a5805d34c86b2908f835639a20dcab\transformed\merge\instrumentation-dependencies.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d81c79753a7a52d58116ddcaf487e826\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d81c79753a7a52d58116ddcaf487e826\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d8269b9739c35effd27215378fdeaade\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d8269b9739c35effd27215378fdeaade\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d8f3d990f092c54096afd4d7988add07\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d8f3d990f092c54096afd4d7988add07\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d98b58b5bf69ca8ab362963d3cbd9d24\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d98b58b5bf69ca8ab362963d3cbd9d24\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d9e15c719bd3f3bd62a54beec9ddf789\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\d9e15c719bd3f3bd62a54beec9ddf789\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\db05fee35378cbe4aa9ae71979d2a7f8\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\db05fee35378cbe4aa9ae71979d2a7f8\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\dbce3a62e937eab9d7e2150c9c05006e\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\dbce3a62e937eab9d7e2150c9c05006e\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\dbf647c1e6a6454bbf0913a834004da2\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\dbf647c1e6a6454bbf0913a834004da2\results.bin,PEFormatError: 'The file is empty'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\dce198fe0b5acc773517e7d501e8afc5\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\dce198fe0b5acc773517e7d501e8afc5\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\dce198fe0b5acc773517e7d501e8afc5\transformed\merge\instrumentation-dependencies.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\de9b652cd27bf6abcb42c180de0e07f9\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\de9b652cd27bf6abcb42c180de0e07f9\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\de9b652cd27bf6abcb42c180de0e07f9\transformed\merge\instrumentation-dependencies.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\dee75030b5499acd2e669886166f4424\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\dee75030b5499acd2e669886166f4424\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\df31c03a5f1829de0ee5c2ac0ba3c01a\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\df31c03a5f1829de0ee5c2ac0ba3c01a\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\df498944ede937c2b9e6ca7ea291cb7e\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\df498944ede937c2b9e6ca7ea291cb7e\results.bin,PEFormatError: 'The file is empty'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\df5c714584fb1d14be9c153a83554425\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\df5c714584fb1d14be9c153a83554425\results.bin,PEFormatError: 'The file is empty'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e1bcd9c33e311381a40c4503cc2d6743\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e1bcd9c33e311381a40c4503cc2d6743\results.bin,PEFormatError: 'The file is empty'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e1d603907f2cdbf06ac1c43dc7fd6718\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e1d603907f2cdbf06ac1c43dc7fd6718\results.bin,PEFormatError: 'The file is empty'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e1d6bdda42181294b34689f0a6ea889e\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e1d6bdda42181294b34689f0a6ea889e\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e35dc8fbe566888b72fbf318bd879e2e\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e35dc8fbe566888b72fbf318bd879e2e\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e3fcf57e34aead9f230e6110fd8396af\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e3fcf57e34aead9f230e6110fd8396af\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e4897fe841578bdcd5c75dd720d68b9f\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e4897fe841578bdcd5c75dd720d68b9f\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e5f804532f1352196c6bfc6a76d77339\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e5f804532f1352196c6bfc6a76d77339\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e5f804532f1352196c6bfc6a76d77339\transformed\merge\instrumentation-dependencies.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e6cab34200558b81971c7686607bfa81\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e6cab34200558b81971c7686607bfa81\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e6cab34200558b81971c7686607bfa81\transformed\merge\instrumentation-dependencies.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e71e5bfdddee4d1d9c74407d283f8ebc\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e71e5bfdddee4d1d9c74407d283f8ebc\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e905a7b9de5d68b4573c63e67e4940bf\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e905a7b9de5d68b4573c63e67e4940bf\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\e905a7b9de5d68b4573c63e67e4940bf\transformed\merge\instrumentation-dependencies.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\ec44cc585e5ff45a1f21869e5253478b\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\ec44cc585e5ff45a1f21869e5253478b\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\ec44cc585e5ff45a1f21869e5253478b\transformed\merge\instrumentation-dependencies.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\ecb71bfd09a7036e8aaff6bc469c0485\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\ecb71bfd09a7036e8aaff6bc469c0485\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f05b9b511c21358b9d64c8bae3d54276\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f05b9b511c21358b9d64c8bae3d54276\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f05b9b511c21358b9d64c8bae3d54276\transformed\merge\instrumentation-dependencies.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f13499336d892c052144d646a313661b\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f13499336d892c052144d646a313661b\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f1df407b8da4a06db5b54d9ceff08538\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f1df407b8da4a06db5b54d9ceff08538\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f21b894a4c8af981a6fcddeeb2b6eefd\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f21b894a4c8af981a6fcddeeb2b6eefd\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f21b894a4c8af981a6fcddeeb2b6eefd\transformed\merge\instrumentation-dependencies.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f4033560e096c45a54278d2ce521fea4\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f4033560e096c45a54278d2ce521fea4\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f4033560e096c45a54278d2ce521fea4\transformed\analysis\instrumentation-dependencies.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f4033560e096c45a54278d2ce521fea4\transformed\analysis\instrumentation-hierarchy.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f4c0755048405409e1579dcd2a26ad09\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f4c0755048405409e1579dcd2a26ad09\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f4c0755048405409e1579dcd2a26ad09\transformed\merge\instrumentation-dependencies.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f50ae09e57b85d42fdd1866d1fa2b26f\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f50ae09e57b85d42fdd1866d1fa2b26f\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f70ad19bf594348bee0172df59848025\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f70ad19bf594348bee0172df59848025\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f71032d0c28b317596ad65ba2e6e7c09\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f71032d0c28b317596ad65ba2e6e7c09\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f71032d0c28b317596ad65ba2e6e7c09\transformed\merge\instrumentation-dependencies.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f756b3039dc8036d0ef394dc5f05f3c6\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f756b3039dc8036d0ef394dc5f05f3c6\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f7930066d8a4edf5dc71391f1561df1c\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f7930066d8a4edf5dc71391f1561df1c\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f7b1df5ee582d414db42a593cdcd12f2\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f7b1df5ee582d414db42a593cdcd12f2\results.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f80b396f69ebb271a391010a32e4832c\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f80b396f69ebb271a391010a32e4832c\results.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\transforms\f95ef048d7c70cb282ee6060b9496b7b\metadata.bin,PEFormatError: 'DOS Header magic not found.'
